timestamp,building,energy_kwh,is_injected_anomaly,anomaly_type
2026-01-02 22:00:00,Building_B,46.82,False,normal
2026-01-02 23:00:00,Building_B,41.6,False,normal
2026-01-03 00:00:00,Building_B,47.72,False,normal
2026-01-03 01:00:00,Building_B,48.66,False,normal
2026-01-03 02:00:00,Building_B,50.22,False,normal
2026-01-03 03:00:00,Building_B,52.66,False,normal
2026-01-03 04:00:00,Building_B,39.43,False,normal
2026-01-03 05:00:00,Building_B,43.84,False,normal
2026-01-03 06:00:00,Building_B,43.82,False,normal
2026-01-03 07:00:00,Building_B,43.28,False,normal
2026-01-03 08:00:00,Building_B,40.52,False,normal
2026-01-03 09:00:00,Building_B,36.34,False,normal
2026-01-03 10:00:00,Building_B,44.23,False,normal
2026-01-03 11:00:00,Building_B,39.92,False,normal
2026-01-03 12:00:00,Building_B,44.2,False,normal
2026-01-03 13:00:00,Building_B,39.8,False,normal
2026-01-03 14:00:00,Building_B,38.27,False,normal
2026-01-03 15:00:00,Building_B,44.94,False,normal
2026-01-03 16:00:00,Building_B,44.52,False,normal
2026-01-03 17:00:00,Building_B,46.66,False,normal
2026-01-03 18:00:00,Building_B,54.7,False,normal
2026-01-03 19:00:00,Building_B,45.15,False,normal
2026-01-03 20:00:00,Building_B,46.19,False,normal
2026-01-03 21:00:00,Building_B,38.38,False,normal
2026-01-03 22:00:00,Building_B,37.33,False,normal
2026-01-03 23:00:00,Building_B,51.68,False,normal
2026-01-04 00:00:00,Building_B,39.15,False,normal
2026-01-04 01:00:00,Building_B,38.55,False,normal
2026-01-04 02:00:00,Building_B,43.57,False,normal
2026-01-04 03:00:00,Building_B,43.32,False,normal
2026-01-04 04:00:00,Building_B,39.25,False,normal
2026-01-04 05:00:00,Building_B,42.24,False,normal
2026-01-04 06:00:00,Building_B,49.91,False,normal
2026-01-04 07:00:00,Building_B,39.74,False,normal
2026-01-04 08:00:00,Building_B,36.8,False,normal
2026-01-04 09:00:00,Building_B,48.48,False,normal
2026-01-04 10:00:00,Building_B,46.23,False,normal
2026-01-04 11:00:00,Building_B,40.66,False,normal
2026-01-04 12:00:00,Building_B,35.86,False,normal
2026-01-04 13:00:00,Building_B,40.04,False,normal
2026-01-04 14:00:00,Building_B,43.49,False,normal
2026-01-04 15:00:00,Building_B,49.59,False,normal
2026-01-04 16:00:00,Building_B,38.58,False,normal
2026-01-04 17:00:00,Building_B,43.34,False,normal
2026-01-04 18:00:00,Building_B,47.14,False,normal
2026-01-04 19:00:00,Building_B,31.86,False,normal
2026-01-04 20:00:00,Building_B,48.94,False,normal
2026-01-04 21:00:00,Building_B,37.85,False,normal
2026-01-04 22:00:00,Building_B,45.43,False,normal
2026-01-04 23:00:00,Building_B,45.0,False,normal
2026-01-05 00:00:00,Building_B,49.19,False,normal
2026-01-05 01:00:00,Building_B,46.52,False,normal
2026-01-05 02:00:00,Building_B,31.88,False,normal
2026-01-05 03:00:00,Building_B,39.84,False,normal
2026-01-05 04:00:00,Building_B,44.46,False,normal
2026-01-05 05:00:00,Building_B,42.79,False,normal
2026-01-05 06:00:00,Building_B,46.15,False,normal
2026-01-05 07:00:00,Building_B,47.71,False,normal
2026-01-05 08:00:00,Building_B,104.04,False,normal
2026-01-05 09:00:00,Building_B,99.93,False,normal
2026-01-05 10:00:00,Building_B,91.77,False,normal
2026-01-05 11:00:00,Building_B,98.72,False,normal
2026-01-05 12:00:00,Building_B,103.08,False,normal
2026-01-05 13:00:00,Building_B,95.55,False,normal
2026-01-05 14:00:00,Building_B,104.16,False,normal
2026-01-05 15:00:00,Building_B,105.54,False,normal
2026-01-05 16:00:00,Building_B,101.63,False,normal
2026-01-05 17:00:00,Building_B,85.68,False,normal
2026-01-05 18:00:00,Building_B,94.61,False,normal
2026-01-05 19:00:00,Building_B,53.2,False,normal
2026-01-05 20:00:00,Building_B,41.03,False,normal
2026-01-05 21:00:00,Building_B,33.85,False,normal
2026-01-05 22:00:00,Building_B,49.94,False,normal
2026-01-05 23:00:00,Building_B,43.83,False,normal
2026-01-06 00:00:00,Building_B,49.29,False,normal
2026-01-06 01:00:00,Building_B,45.15,False,normal
2026-01-06 02:00:00,Building_B,46.06,False,normal
2026-01-06 03:00:00,Building_B,45.58,False,normal
2026-01-06 04:00:00,Building_B,47.25,False,normal
2026-01-06 05:00:00,Building_B,55.15,False,normal
2026-01-06 06:00:00,Building_B,48.62,False,normal
2026-01-06 07:00:00,Building_B,35.86,False,normal
2026-01-06 08:00:00,Building_B,103.23,False,normal
2026-01-06 09:00:00,Building_B,106.71,False,normal
2026-01-06 10:00:00,Building_B,107.01,False,normal
2026-01-06 11:00:00,Building_B,98.87,False,normal
2026-01-06 12:00:00,Building_B,106.82,False,normal
2026-01-06 13:00:00,Building_B,105.64,False,normal
2026-01-06 14:00:00,Building_B,113.86,False,normal
2026-01-06 15:00:00,Building_B,97.25,False,normal
2026-01-06 16:00:00,Building_B,98.46,False,normal
2026-01-06 17:00:00,Building_B,99.47,False,normal
2026-01-06 18:00:00,Building_B,98.55,False,normal
2026-01-06 19:00:00,Building_B,39.32,False,normal
2026-01-06 20:00:00,Building_B,29.95,False,normal
2026-01-06 21:00:00,Building_B,41.59,False,normal
2026-01-06 22:00:00,Building_B,45.61,False,normal
2026-01-06 23:00:00,Building_B,41.3,False,normal
2026-01-07 00:00:00,Building_B,53.44,False,normal
2026-01-07 01:00:00,Building_B,43.83,False,normal
2026-01-07 02:00:00,Building_B,50.22,False,normal
2026-01-07 03:00:00,Building_B,45.07,False,normal
2026-01-07 04:00:00,Building_B,47.9,False,normal
2026-01-07 05:00:00,Building_B,45.16,False,normal
2026-01-07 06:00:00,Building_B,50.61,False,normal
2026-01-07 07:00:00,Building_B,44.05,False,normal
2026-01-07 08:00:00,Building_B,103.48,False,normal
2026-01-07 09:00:00,Building_B,102.83,False,normal
2026-01-07 10:00:00,Building_B,99.56,False,normal
2026-01-07 11:00:00,Building_B,103.02,False,normal
2026-01-07 12:00:00,Building_B,112.17,False,normal
2026-01-07 13:00:00,Building_B,99.65,False,normal
2026-01-07 14:00:00,Building_B,103.1,False,normal
2026-01-07 15:00:00,Building_B,107.29,False,normal
2026-01-07 16:00:00,Building_B,106.7,False,normal
2026-01-07 17:00:00,Building_B,101.06,False,normal
2026-01-07 18:00:00,Building_B,89.08,False,normal
2026-01-07 19:00:00,Building_B,46.35,False,normal
2026-01-07 20:00:00,Building_B,32.67,False,normal
2026-01-07 21:00:00,Building_B,51.12,False,normal
2026-01-07 22:00:00,Building_B,44.61,False,normal
2026-01-07 23:00:00,Building_B,48.76,False,normal
2026-01-08 00:00:00,Building_B,39.26,False,normal
2026-01-08 01:00:00,Building_B,36.0,False,normal
2026-01-08 02:00:00,Building_B,45.07,False,normal
2026-01-08 03:00:00,Building_B,43.6,False,normal
2026-01-08 04:00:00,Building_B,41.31,False,normal
2026-01-08 05:00:00,Building_B,44.19,False,normal
2026-01-08 06:00:00,Building_B,57.6,False,normal
2026-01-08 07:00:00,Building_B,47.94,False,normal
2026-01-08 08:00:00,Building_B,106.25,False,normal
2026-01-08 09:00:00,Building_B,105.22,False,normal
2026-01-08 10:00:00,Building_B,108.4,False,normal
2026-01-08 11:00:00,Building_B,100.05,False,normal
2026-01-08 12:00:00,Building_B,90.73,False,normal
2026-01-08 13:00:00,Building_B,100.06,False,normal
2026-01-08 14:00:00,Building_B,105.06,False,normal
2026-01-08 15:00:00,Building_B,96.15,False,normal
2026-01-08 16:00:00,Building_B,100.12,False,normal
2026-01-08 17:00:00,Building_B,97.54,False,normal
2026-01-08 18:00:00,Building_B,108.51,False,normal
2026-01-08 19:00:00,Building_B,47.51,False,normal
2026-01-08 20:00:00,Building_B,47.02,False,normal
2026-01-08 21:00:00,Building_B,46.87,False,normal
2026-01-08 22:00:00,Building_B,43.58,False,normal
2026-01-08 23:00:00,Building_B,44.75,False,normal
2026-01-09 00:00:00,Building_B,37.84,False,normal
2026-01-09 01:00:00,Building_B,32.83,False,normal
2026-01-09 02:00:00,Building_B,44.52,False,normal
2026-01-09 03:00:00,Building_B,45.39,False,normal
2026-01-09 04:00:00,Building_B,49.81,False,normal
2026-01-09 05:00:00,Building_B,51.62,False,normal
2026-01-09 06:00:00,Building_B,51.62,False,normal
2026-01-09 07:00:00,Building_B,38.78,False,normal
2026-01-09 08:00:00,Building_B,99.24,False,normal
2026-01-09 09:00:00,Building_B,103.4,False,normal
2026-01-09 10:00:00,Building_B,113.66,False,normal
2026-01-09 11:00:00,Building_B,108.4,False,normal
2026-01-09 12:00:00,Building_B,106.6,False,normal
2026-01-09 13:00:00,Building_B,99.06,False,normal
2026-01-09 14:00:00,Building_B,96.58,False,normal
2026-01-09 15:00:00,Building_B,104.94,False,normal
2026-01-09 16:00:00,Building_B,95.5,False,normal
2026-01-09 17:00:00,Building_B,99.81,False,normal
2026-01-09 18:00:00,Building_B,100.43,False,normal
2026-01-09 19:00:00,Building_B,51.73,False,normal
2026-01-09 20:00:00,Building_B,41.99,False,normal
2026-01-09 21:00:00,Building_B,31.57,False,normal
2026-01-09 22:00:00,Building_B,46.29,False,normal
2026-01-09 23:00:00,Building_B,40.27,False,normal
2026-01-10 00:00:00,Building_B,43.98,False,normal
2026-01-10 01:00:00,Building_B,43.33,False,normal
2026-01-10 02:00:00,Building_B,42.4,False,normal
2026-01-10 03:00:00,Building_B,47.72,False,normal
2026-01-10 04:00:00,Building_B,36.1,False,normal
2026-01-10 05:00:00,Building_B,41.18,False,normal
2026-01-10 06:00:00,Building_B,47.19,False,normal
2026-01-10 07:00:00,Building_B,40.7,False,normal
2026-01-10 08:00:00,Building_B,35.72,False,normal
2026-01-10 09:00:00,Building_B,47.11,False,normal
2026-01-10 10:00:00,Building_B,49.38,False,normal
2026-01-10 11:00:00,Building_B,43.54,False,normal
2026-01-10 12:00:00,Building_B,33.96,False,normal
2026-01-10 13:00:00,Building_B,47.3,False,normal
2026-01-10 14:00:00,Building_B,35.47,False,normal
2026-01-10 15:00:00,Building_B,45.31,False,normal
2026-01-10 16:00:00,Building_B,39.33,False,normal
2026-01-10 17:00:00,Building_B,37.97,False,normal
2026-01-10 18:00:00,Building_B,41.56,False,normal
2026-01-10 19:00:00,Building_B,42.85,False,normal
2026-01-10 20:00:00,Building_B,40.55,False,normal
2026-01-10 21:00:00,Building_B,46.71,False,normal
2026-01-10 22:00:00,Building_B,41.54,False,normal
2026-01-10 23:00:00,Building_B,48.67,False,normal
2026-01-11 00:00:00,Building_B,45.17,False,normal
2026-01-11 01:00:00,Building_B,40.28,False,normal
2026-01-11 02:00:00,Building_B,39.44,False,normal
2026-01-11 03:00:00,Building_B,35.53,False,normal
2026-01-11 04:00:00,Building_B,45.22,False,normal
2026-01-11 05:00:00,Building_B,41.99,False,normal
2026-01-11 06:00:00,Building_B,31.91,False,normal
2026-01-11 07:00:00,Building_B,41.09,False,normal
2026-01-11 08:00:00,Building_B,39.26,False,normal
2026-01-11 09:00:00,Building_B,51.64,False,normal
2026-01-11 10:00:00,Building_B,35.25,False,normal
2026-01-11 11:00:00,Building_B,36.56,False,normal
2026-01-11 12:00:00,Building_B,49.32,False,normal
2026-01-11 13:00:00,Building_B,50.55,False,normal
2026-01-11 14:00:00,Building_B,40.04,False,normal
2026-01-11 15:00:00,Building_B,40.61,False,normal
2026-01-11 16:00:00,Building_B,46.85,False,normal
2026-01-11 17:00:00,Building_B,32.13,False,normal
2026-01-11 18:00:00,Building_B,34.46,False,normal
2026-01-11 19:00:00,Building_B,42.36,False,normal
2026-01-11 20:00:00,Building_B,51.52,False,normal
2026-01-11 21:00:00,Building_B,41.59,False,normal
2026-01-11 22:00:00,Building_B,44.27,False,normal
2026-01-11 23:00:00,Building_B,49.44,False,normal
2026-01-12 00:00:00,Building_B,54.3,False,normal
2026-01-12 01:00:00,Building_B,40.88,False,normal
2026-01-12 02:00:00,Building_B,43.68,False,normal
2026-01-12 03:00:00,Building_B,52.88,False,normal
2026-01-12 04:00:00,Building_B,36.16,False,normal
2026-01-12 05:00:00,Building_B,48.9,False,normal
2026-01-12 06:00:00,Building_B,38.67,False,normal
2026-01-12 07:00:00,Building_B,44.28,False,normal
2026-01-12 08:00:00,Building_B,99.79,False,normal
2026-01-12 09:00:00,Building_B,96.21,False,normal
2026-01-12 10:00:00,Building_B,96.08,False,normal
2026-01-12 11:00:00,Building_B,102.38,False,normal
2026-01-12 12:00:00,Building_B,105.98,False,normal
2026-01-12 13:00:00,Building_B,100.35,False,normal
2026-01-12 14:00:00,Building_B,101.35,False,normal
2026-01-12 15:00:00,Building_B,103.86,False,normal
2026-01-12 16:00:00,Building_B,96.14,False,normal
2026-01-12 17:00:00,Building_B,104.7,False,normal
2026-01-12 18:00:00,Building_B,105.1,False,normal
2026-01-12 19:00:00,Building_B,56.78,False,normal
2026-01-12 20:00:00,Building_B,41.89,False,normal
2026-01-12 21:00:00,Building_B,41.48,False,normal
2026-01-12 22:00:00,Building_B,47.61,False,normal
2026-01-12 23:00:00,Building_B,47.86,False,normal
2026-01-13 00:00:00,Building_B,41.09,False,normal
2026-01-13 01:00:00,Building_B,41.75,False,normal
2026-01-13 02:00:00,Building_B,46.47,False,normal
2026-01-13 03:00:00,Building_B,39.63,False,normal
2026-01-13 04:00:00,Building_B,41.71,False,normal
2026-01-13 05:00:00,Building_B,44.21,False,normal
2026-01-13 06:00:00,Building_B,48.75,False,normal
2026-01-13 07:00:00,Building_B,40.74,False,normal
2026-01-13 08:00:00,Building_B,91.79,False,normal
2026-01-13 09:00:00,Building_B,91.42,False,normal
2026-01-13 10:00:00,Building_B,94.7,False,normal
2026-01-13 11:00:00,Building_B,94.43,False,normal
2026-01-13 12:00:00,Building_B,100.23,False,normal
2026-01-13 13:00:00,Building_B,95.05,False,normal
2026-01-13 14:00:00,Building_B,97.49,False,normal
2026-01-13 15:00:00,Building_B,97.13,False,normal
2026-01-13 16:00:00,Building_B,98.8,False,normal
2026-01-13 17:00:00,Building_B,107.61,False,normal
2026-01-13 18:00:00,Building_B,104.31,False,normal
2026-01-13 19:00:00,Building_B,43.85,False,normal
2026-01-13 20:00:00,Building_B,41.46,False,normal
2026-01-13 21:00:00,Building_B,41.6,False,normal
2026-01-13 22:00:00,Building_B,45.41,False,normal
2026-01-13 23:00:00,Building_B,46.69,False,normal
2026-01-14 00:00:00,Building_B,39.23,False,normal
2026-01-14 01:00:00,Building_B,43.95,False,normal
2026-01-14 02:00:00,Building_B,33.61,False,normal
2026-01-14 03:00:00,Building_B,44.82,False,normal
2026-01-14 04:00:00,Building_B,47.58,False,normal
2026-01-14 05:00:00,Building_B,42.37,False,normal
2026-01-14 06:00:00,Building_B,52.85,False,normal
2026-01-14 07:00:00,Building_B,39.36,False,normal
2026-01-14 08:00:00,Building_B,102.09,False,normal
2026-01-14 09:00:00,Building_B,100.82,False,normal
2026-01-14 10:00:00,Building_B,100.5,False,normal
2026-01-14 11:00:00,Building_B,100.43,False,normal
2026-01-14 12:00:00,Building_B,101.53,False,normal
2026-01-14 13:00:00,Building_B,105.24,False,normal
2026-01-14 14:00:00,Building_B,107.89,False,normal
2026-01-14 15:00:00,Building_B,100.99,False,normal
2026-01-14 16:00:00,Building_B,105.08,False,normal
2026-01-14 17:00:00,Building_B,97.49,False,normal
2026-01-14 18:00:00,Building_B,104.83,False,normal
2026-01-14 19:00:00,Building_B,39.96,False,normal
2026-01-14 20:00:00,Building_B,49.22,False,normal
2026-01-14 21:00:00,Building_B,54.82,False,normal
2026-01-14 22:00:00,Building_B,43.16,False,normal
2026-01-14 23:00:00,Building_B,32.8,False,normal
2026-01-15 00:00:00,Building_B,41.03,False,normal
2026-01-15 01:00:00,Building_B,49.93,False,normal
2026-01-15 02:00:00,Building_B,46.53,False,normal
2026-01-15 03:00:00,Building_B,45.01,False,normal
2026-01-15 04:00:00,Building_B,48.81,False,normal
2026-01-15 05:00:00,Building_B,46.19,False,normal
2026-01-15 06:00:00,Building_B,49.85,False,normal
2026-01-15 07:00:00,Building_B,48.36,False,normal
2026-01-15 08:00:00,Building_B,108.61,False,normal
2026-01-15 09:00:00,Building_B,102.79,False,normal
2026-01-15 10:00:00,Building_B,105.53,False,normal
2026-01-15 11:00:00,Building_B,99.46,False,normal
2026-01-15 12:00:00,Building_B,97.99,False,normal
2026-01-15 13:00:00,Building_B,109.53,False,normal
2026-01-15 14:00:00,Building_B,102.08,False,normal
2026-01-15 15:00:00,Building_B,105.02,False,normal
2026-01-15 16:00:00,Building_B,101.62,False,normal
2026-01-15 17:00:00,Building_B,98.07,False,normal
2026-01-15 18:00:00,Building_B,101.05,False,normal
2026-01-15 19:00:00,Building_B,50.95,False,normal
2026-01-15 20:00:00,Building_B,46.54,False,normal
2026-01-15 21:00:00,Building_B,35.21,False,normal
2026-01-15 22:00:00,Building_B,42.69,False,normal
2026-01-15 23:00:00,Building_B,52.68,False,normal
2026-01-16 00:00:00,Building_B,42.7,False,normal
2026-01-16 01:00:00,Building_B,34.76,False,normal
2026-01-16 02:00:00,Building_B,53.23,False,normal
2026-01-16 03:00:00,Building_B,47.18,False,normal
2026-01-16 04:00:00,Building_B,43.42,False,normal
2026-01-16 05:00:00,Building_B,41.91,False,normal
2026-01-16 06:00:00,Building_B,49.18,False,normal
2026-01-16 07:00:00,Building_B,41.06,False,normal
2026-01-16 08:00:00,Building_B,106.74,False,normal
2026-01-16 09:00:00,Building_B,103.71,False,normal
2026-01-16 10:00:00,Building_B,102.22,False,normal
2026-01-16 11:00:00,Building_B,101.73,False,normal
2026-01-16 12:00:00,Building_B,100.12,False,normal
2026-01-16 13:00:00,Building_B,106.23,False,normal
2026-01-16 14:00:00,Building_B,96.67,False,normal
2026-01-16 15:00:00,Building_B,92.89,False,normal
2026-01-16 16:00:00,Building_B,104.07,False,normal
2026-01-16 17:00:00,Building_B,104.16,False,normal
2026-01-16 18:00:00,Building_B,103.4,False,normal
2026-01-16 19:00:00,Building_B,45.8,False,normal
2026-01-16 20:00:00,Building_B,42.16,False,normal
2026-01-16 21:00:00,Building_B,47.7,False,normal
2026-01-16 22:00:00,Building_B,43.54,False,normal
2026-01-16 23:00:00,Building_B,41.33,False,normal
2026-01-17 00:00:00,Building_B,42.21,False,normal
2026-01-17 01:00:00,Building_B,53.87,False,normal
2026-01-17 02:00:00,Building_B,35.09,False,normal
2026-01-17 03:00:00,Building_B,46.27,False,normal
2026-01-17 04:00:00,Building_B,35.37,False,normal
2026-01-17 05:00:00,Building_B,43.23,False,normal
2026-01-17 06:00:00,Building_B,41.6,False,normal
2026-01-17 07:00:00,Building_B,33.34,False,normal
2026-01-17 08:00:00,Building_B,45.71,False,normal
2026-01-17 09:00:00,Building_B,41.87,False,normal
2026-01-17 10:00:00,Building_B,33.27,False,normal
2026-01-17 11:00:00,Building_B,47.96,False,normal
2026-01-17 12:00:00,Building_B,50.94,False,normal
2026-01-17 13:00:00,Building_B,51.22,False,normal
2026-01-17 14:00:00,Building_B,45.56,False,normal
2026-01-17 15:00:00,Building_B,44.0,False,normal
2026-01-17 16:00:00,Building_B,50.41,False,normal
2026-01-17 17:00:00,Building_B,52.18,False,normal
2026-01-17 18:00:00,Building_B,49.43,False,normal
2026-01-17 19:00:00,Building_B,39.06,False,normal
2026-01-17 20:00:00,Building_B,44.77,False,normal
2026-01-17 21:00:00,Building_B,45.96,False,normal
2026-01-17 22:00:00,Building_B,34.72,False,normal
2026-01-17 23:00:00,Building_B,46.11,False,normal
2026-01-18 00:00:00,Building_B,55.13,False,normal
2026-01-18 01:00:00,Building_B,46.97,False,normal
2026-01-18 02:00:00,Building_B,51.13,False,normal
2026-01-18 03:00:00,Building_B,44.68,False,normal
2026-01-18 04:00:00,Building_B,43.4,False,normal
2026-01-18 05:00:00,Building_B,45.67,False,normal
2026-01-18 06:00:00,Building_B,39.69,False,normal
2026-01-18 07:00:00,Building_B,38.95,False,normal
2026-01-18 08:00:00,Building_B,50.1,False,normal
2026-01-18 09:00:00,Building_B,50.63,False,normal
2026-01-18 10:00:00,Building_B,38.81,False,normal
2026-01-18 11:00:00,Building_B,48.61,False,normal
2026-01-18 12:00:00,Building_B,43.33,False,normal
2026-01-18 13:00:00,Building_B,45.47,False,normal
2026-01-18 14:00:00,Building_B,46.07,False,normal
2026-01-18 15:00:00,Building_B,48.74,False,normal
2026-01-18 16:00:00,Building_B,44.18,False,normal
2026-01-18 17:00:00,Building_B,50.82,False,normal
2026-01-18 18:00:00,Building_B,45.31,False,normal
2026-01-18 19:00:00,Building_B,46.89,False,normal
2026-01-18 20:00:00,Building_B,39.6,False,normal
2026-01-18 21:00:00,Building_B,54.56,False,normal
2026-01-18 22:00:00,Building_B,46.12,False,normal
2026-01-18 23:00:00,Building_B,47.33,False,normal
2026-01-19 00:00:00,Building_B,35.73,False,normal
2026-01-19 01:00:00,Building_B,39.65,False,normal
2026-01-19 02:00:00,Building_B,49.96,False,normal
2026-01-19 03:00:00,Building_B,45.2,False,normal
2026-01-19 04:00:00,Building_B,34.2,False,normal
2026-01-19 05:00:00,Building_B,48.96,False,normal
2026-01-19 06:00:00,Building_B,41.05,False,normal
2026-01-19 07:00:00,Building_B,50.82,False,normal
2026-01-19 08:00:00,Building_B,100.56,False,normal
2026-01-19 09:00:00,Building_B,102.02,False,normal
2026-01-19 10:00:00,Building_B,106.89,False,normal
2026-01-19 11:00:00,Building_B,96.51,False,normal
2026-01-19 12:00:00,Building_B,96.04,False,normal
2026-01-19 13:00:00,Building_B,100.02,False,normal
2026-01-19 14:00:00,Building_B,105.14,False,normal
2026-01-19 15:00:00,Building_B,94.34,False,normal
2026-01-19 16:00:00,Building_B,92.66,False,normal
2026-01-19 17:00:00,Building_B,105.12,False,normal
2026-01-19 18:00:00,Building_B,97.98,False,normal
2026-01-19 19:00:00,Building_B,41.81,False,normal
2026-01-19 20:00:00,Building_B,34.48,False,normal
2026-01-19 21:00:00,Building_B,40.37,False,normal
2026-01-19 22:00:00,Building_B,43.73,False,normal
2026-01-19 23:00:00,Building_B,48.42,False,normal
2026-01-20 00:00:00,Building_B,39.91,False,normal
2026-01-20 01:00:00,Building_B,52.05,False,normal
2026-01-20 02:00:00,Building_B,40.34,False,normal
2026-01-20 03:00:00,Building_B,40.35,False,normal
2026-01-20 04:00:00,Building_B,51.45,False,normal
2026-01-20 05:00:00,Building_B,44.82,False,normal
2026-01-20 06:00:00,Building_B,41.01,False,normal
2026-01-20 07:00:00,Building_B,42.99,False,normal
2026-01-20 08:00:00,Building_B,107.76,False,normal
2026-01-20 09:00:00,Building_B,108.33,False,normal
2026-01-20 10:00:00,Building_B,96.92,False,normal
2026-01-20 11:00:00,Building_B,100.79,False,normal
2026-01-20 12:00:00,Building_B,101.45,False,normal
2026-01-20 13:00:00,Building_B,96.07,False,normal
2026-01-20 14:00:00,Building_B,100.72,False,normal
2026-01-20 15:00:00,Building_B,101.03,False,normal
2026-01-20 16:00:00,Building_B,106.7,False,normal
2026-01-20 17:00:00,Building_B,107.04,False,normal
2026-01-20 18:00:00,Building_B,99.35,False,normal
2026-01-20 19:00:00,Building_B,42.7,False,normal
2026-01-20 20:00:00,Building_B,47.09,False,normal
2026-01-20 21:00:00,Building_B,40.84,False,normal
2026-01-20 22:00:00,Building_B,46.71,False,normal
2026-01-20 23:00:00,Building_B,43.33,False,normal
2026-01-21 00:00:00,Building_B,38.92,False,normal
2026-01-21 01:00:00,Building_B,38.98,False,normal
2026-01-21 02:00:00,Building_B,51.0,False,normal
2026-01-21 03:00:00,Building_B,42.98,False,normal
2026-01-21 04:00:00,Building_B,51.97,False,normal
2026-01-21 05:00:00,Building_B,41.2,False,normal
2026-01-21 06:00:00,Building_B,45.22,False,normal
2026-01-21 07:00:00,Building_B,55.73,False,normal
2026-01-21 08:00:00,Building_B,95.71,False,normal
2026-01-21 09:00:00,Building_B,91.51,False,normal
2026-01-21 10:00:00,Building_B,107.43,False,normal
2026-01-21 11:00:00,Building_B,96.87,False,normal
2026-01-21 12:00:00,Building_B,100.9,False,normal
2026-01-21 13:00:00,Building_B,98.07,False,normal
2026-01-21 14:00:00,Building_B,102.34,False,normal
2026-01-21 15:00:00,Building_B,96.25,False,normal
2026-01-21 16:00:00,Building_B,100.1,False,normal
2026-01-21 17:00:00,Building_B,103.25,False,normal
2026-01-21 18:00:00,Building_B,95.96,False,normal
2026-01-21 19:00:00,Building_B,40.27,False,normal
2026-01-21 20:00:00,Building_B,42.03,False,normal
2026-01-21 21:00:00,Building_B,36.62,False,normal
2026-01-21 22:00:00,Building_B,41.65,False,normal
2026-01-21 23:00:00,Building_B,44.36,False,normal
2026-01-22 00:00:00,Building_B,41.77,False,normal
2026-01-22 01:00:00,Building_B,42.41,False,normal
2026-01-22 02:00:00,Building_B,43.67,False,normal
2026-01-22 03:00:00,Building_B,40.49,False,normal
2026-01-22 04:00:00,Building_B,47.22,False,normal
2026-01-22 05:00:00,Building_B,50.95,False,normal
2026-01-22 06:00:00,Building_B,41.44,False,normal
2026-01-22 07:00:00,Building_B,46.19,False,normal
2026-01-22 08:00:00,Building_B,99.8,False,normal
2026-01-22 09:00:00,Building_B,102.83,False,normal
2026-01-22 10:00:00,Building_B,108.83,False,normal
2026-01-22 11:00:00,Building_B,103.54,False,normal
2026-01-22 12:00:00,Building_B,92.13,False,normal
2026-01-22 13:00:00,Building_B,103.27,False,normal
2026-01-22 14:00:00,Building_B,107.16,False,normal
2026-01-22 15:00:00,Building_B,99.89,False,normal
2026-01-22 16:00:00,Building_B,105.98,False,normal
2026-01-22 17:00:00,Building_B,97.55,False,normal
2026-01-22 18:00:00,Building_B,93.57,False,normal
2026-01-22 19:00:00,Building_B,44.47,False,normal
2026-01-22 20:00:00,Building_B,34.98,False,normal
2026-01-22 21:00:00,Building_B,42.57,False,normal
2026-01-22 22:00:00,Building_B,50.2,False,normal
2026-01-22 23:00:00,Building_B,34.22,False,normal
2026-01-23 00:00:00,Building_B,37.37,False,normal
2026-01-23 01:00:00,Building_B,38.61,False,normal
2026-01-23 02:00:00,Building_B,43.45,False,normal
2026-01-23 03:00:00,Building_B,41.94,False,normal
2026-01-23 04:00:00,Building_B,50.76,False,normal
2026-01-23 05:00:00,Building_B,48.54,False,normal
2026-01-23 06:00:00,Building_B,46.24,False,normal
2026-01-23 07:00:00,Building_B,44.49,False,normal
2026-01-23 08:00:00,Building_B,102.97,False,normal
2026-01-23 09:00:00,Building_B,96.69,False,normal
2026-01-23 10:00:00,Building_B,105.29,False,normal
2026-01-23 11:00:00,Building_B,95.44,False,normal
2026-01-23 12:00:00,Building_B,105.18,False,normal
2026-01-23 13:00:00,Building_B,106.93,False,normal
2026-01-23 14:00:00,Building_B,102.05,False,normal
2026-01-23 15:00:00,Building_B,100.12,False,normal
2026-01-23 16:00:00,Building_B,103.0,False,normal
2026-01-23 17:00:00,Building_B,86.69,False,normal
2026-01-23 18:00:00,Building_B,102.51,False,normal
2026-01-23 19:00:00,Building_B,43.2,False,normal
2026-01-23 20:00:00,Building_B,43.51,False,normal
2026-01-23 21:00:00,Building_B,47.3,False,normal
2026-01-23 22:00:00,Building_B,43.39,False,normal
2026-01-23 23:00:00,Building_B,38.07,False,normal
2026-01-24 00:00:00,Building_B,43.06,False,normal
2026-01-24 01:00:00,Building_B,44.1,False,normal
2026-01-24 02:00:00,Building_B,44.34,False,normal
2026-01-24 03:00:00,Building_B,44.58,False,normal
2026-01-24 04:00:00,Building_B,48.96,False,normal
2026-01-24 05:00:00,Building_B,38.34,False,normal
2026-01-24 06:00:00,Building_B,44.64,False,normal
2026-01-24 07:00:00,Building_B,50.22,False,normal
2026-01-24 08:00:00,Building_B,35.09,False,normal
2026-01-24 09:00:00,Building_B,44.66,False,normal
2026-01-24 10:00:00,Building_B,40.84,False,normal
