timestamp,building,energy_kwh,water_m3,waste_kg,diverted_kg,landfill_kg,diversion_rate,is_injected_anomaly,anomaly_resource,anomaly_type
2026-03-23 10:00:00,Building_A,133.38,8.15,41.13,22.65,18.48,55.1,False,none,normal
2026-03-23 11:00:00,Building_A,141.51,8.04,41.36,20.99,20.37,50.8,False,none,normal
2026-03-23 12:00:00,Building_A,137.49,8.22,39.23,23.38,15.85,59.6,False,none,normal
2026-03-23 13:00:00,Building_A,135.8,8.71,42.0,23.57,18.43,56.1,False,none,normal
2026-03-23 14:00:00,Building_A,139.74,8.4,38.03,18.92,19.11,49.8,False,none,normal
2026-03-23 15:00:00,Building_A,142.55,8.08,39.19,21.57,17.62,55.0,False,none,normal
2026-03-23 16:00:00,Building_A,127.98,7.92,38.55,22.62,15.93,58.7,False,none,normal
2026-03-23 17:00:00,Building_A,141.51,8.19,39.93,19.57,20.36,49.0,False,none,normal
2026-03-23 18:00:00,Building_A,139.89,8.21,40.95,25.99,14.96,63.5,False,none,normal
2026-03-23 19:00:00,Building_A,73.08,3.86,14.14,7.87,6.27,55.7,False,none,normal
2026-03-23 20:00:00,Building_A,79.91,3.91,16.26,8.23,8.03,50.6,False,none,normal
2026-03-23 21:00:00,Building_A,75.69,3.63,14.6,7.31,7.29,50.1,False,none,normal
2026-03-23 22:00:00,Building_A,79.66,3.93,14.09,8.24,5.85,58.5,False,none,normal
2026-03-23 23:00:00,Building_A,30.82,1.08,0.71,0.39,0.32,54.9,False,none,normal
2026-03-24 00:00:00,Building_A,28.8,0.7,1.79,0.96,0.83,53.4,False,none,normal
2026-03-24 01:00:00,Building_A,33.13,0.42,1.85,0.97,0.88,52.7,False,none,normal
2026-03-24 02:00:00,Building_A,34.46,0.73,2.76,1.39,1.37,50.4,False,none,normal
2026-03-24 03:00:00,Building_A,25.15,0.49,0.5,0.25,0.25,49.5,False,none,normal
2026-03-24 04:00:00,Building_A,33.54,0.7,0.5,0.27,0.23,53.5,False,none,normal
2026-03-24 05:00:00,Building_A,28.67,1.28,0.5,0.25,0.25,49.7,False,none,normal
2026-03-24 06:00:00,Building_A,83.04,3.92,17.48,9.25,8.23,52.9,False,none,normal
2026-03-24 07:00:00,Building_A,83.24,4.37,14.41,7.5,6.91,52.0,False,none,normal
2026-03-24 08:00:00,Building_A,140.49,8.19,37.76,19.06,18.7,50.5,False,none,normal
2026-03-24 09:00:00,Building_A,127.38,8.19,39.14,21.27,17.87,54.4,False,none,normal
2026-03-24 10:00:00,Building_A,130.76,7.6,38.88,20.34,18.54,52.3,False,none,normal
2026-03-24 11:00:00,Building_A,138.0,8.19,42.18,23.17,19.01,54.9,False,none,normal
2026-03-24 12:00:00,Building_A,141.99,7.69,37.45,20.07,17.38,53.6,False,none,normal
2026-03-24 13:00:00,Building_A,131.13,7.99,38.52,18.17,20.35,47.2,False,none,normal
2026-03-24 14:00:00,Building_A,144.47,7.8,37.49,21.97,15.52,58.6,False,none,normal
2026-03-24 15:00:00,Building_A,134.61,8.37,38.58,20.38,18.2,52.8,False,none,normal
2026-03-24 16:00:00,Building_A,138.9,8.19,40.38,22.06,18.32,54.6,False,none,normal
2026-03-24 17:00:00,Building_A,139.64,8.25,39.7,21.61,18.09,54.4,False,none,normal
2026-03-24 18:00:00,Building_A,131.74,8.2,39.51,21.08,18.43,53.3,False,none,normal
2026-03-24 19:00:00,Building_A,84.96,3.49,17.0,9.33,7.67,54.9,False,none,normal
2026-03-24 20:00:00,Building_A,81.12,3.85,13.03,7.09,5.94,54.4,False,none,normal
2026-03-24 21:00:00,Building_A,81.19,4.23,14.79,6.84,7.95,46.2,False,none,normal
2026-03-24 22:00:00,Building_A,73.69,4.71,13.72,8.33,5.39,60.7,False,none,normal
2026-03-24 23:00:00,Building_A,27.32,0.64,1.69,0.87,0.82,51.7,False,none,normal
2026-03-25 00:00:00,Building_A,37.42,0.73,1.49,0.8,0.69,53.9,False,none,normal
2026-03-25 01:00:00,Building_A,33.69,1.26,0.78,0.48,0.3,61.9,False,none,normal
2026-03-25 02:00:00,Building_A,28.61,0.97,1.53,0.78,0.75,50.7,False,none,normal
2026-03-25 03:00:00,Building_A,31.91,0.71,0.5,0.28,0.22,56.4,False,none,normal
2026-03-25 04:00:00,Building_A,31.64,0.68,0.86,0.47,0.39,54.6,False,none,normal
2026-03-25 05:00:00,Building_A,29.58,0.75,0.5,0.33,0.17,65.6,False,none,normal
2026-03-25 06:00:00,Building_A,74.22,3.79,14.42,9.11,5.31,63.2,False,none,normal
2026-03-25 07:00:00,Building_A,74.57,4.14,15.33,8.64,6.69,56.3,False,none,normal
2026-03-25 08:00:00,Building_A,142.47,8.41,38.92,21.71,17.21,55.8,False,none,normal
2026-03-25 09:00:00,Building_A,130.07,8.02,38.5,20.89,17.61,54.3,False,none,normal
2026-03-25 10:00:00,Building_A,130.78,8.13,37.42,20.8,16.62,55.6,False,none,normal
2026-03-25 11:00:00,Building_A,132.62,7.69,40.84,23.42,17.42,57.4,False,none,normal
2026-03-25 12:00:00,Building_A,142.12,8.53,38.53,23.5,15.03,61.0,False,none,normal
2026-03-25 13:00:00,Building_A,131.66,8.25,38.86,19.93,18.93,51.3,False,none,normal
2026-03-25 14:00:00,Building_A,139.98,8.32,40.56,22.66,17.9,55.9,False,none,normal
2026-03-25 15:00:00,Building_A,138.05,8.17,39.82,22.76,17.06,57.2,False,none,normal
2026-03-25 16:00:00,Building_A,138.34,8.28,37.5,20.43,17.07,54.5,False,none,normal
2026-03-25 17:00:00,Building_A,131.99,8.08,41.43,22.0,19.43,53.1,False,none,normal
2026-03-25 18:00:00,Building_A,138.03,8.25,36.98,19.57,17.41,52.9,False,none,normal
2026-03-25 19:00:00,Building_A,81.31,2.98,13.86,8.23,5.63,59.4,False,none,normal
2026-03-25 20:00:00,Building_A,83.87,4.12,16.09,8.99,7.1,55.9,False,none,normal
2026-03-25 21:00:00,Building_A,82.07,3.88,15.17,7.96,7.21,52.5,False,none,normal
2026-03-25 22:00:00,Building_A,84.91,4.53,16.69,8.91,7.78,53.4,False,none,normal
2026-03-25 23:00:00,Building_A,27.24,1.15,1.59,0.9,0.69,56.3,False,none,normal
2026-03-26 00:00:00,Building_A,28.52,0.85,0.5,0.29,0.21,57.5,False,none,normal
2026-03-26 01:00:00,Building_A,36.57,1.28,1.79,0.89,0.9,49.5,False,none,normal
2026-03-26 02:00:00,Building_A,31.84,1.45,0.5,0.27,0.23,54.8,False,none,normal
2026-03-26 03:00:00,Building_A,36.71,0.92,3.92,2.04,1.88,52.1,False,none,normal
2026-03-26 04:00:00,Building_A,27.1,1.13,0.5,0.27,0.23,54.2,False,none,normal
2026-03-26 05:00:00,Building_A,30.79,1.07,1.68,0.95,0.73,56.8,False,none,normal
2026-03-26 06:00:00,Building_A,78.24,4.42,19.86,11.47,8.39,57.8,False,none,normal
2026-03-26 07:00:00,Building_A,80.25,3.54,14.27,7.73,6.54,54.1,False,none,normal
2026-03-26 08:00:00,Building_A,135.39,7.98,41.59,24.95,16.64,60.0,False,none,normal
2026-03-26 09:00:00,Building_A,136.89,7.56,41.06,22.5,18.56,54.8,False,none,normal
2026-03-26 10:00:00,Building_A,130.62,8.23,40.69,18.43,22.26,45.3,False,none,normal
2026-03-26 11:00:00,Building_A,134.23,7.95,40.34,21.35,18.99,52.9,False,none,normal
2026-03-26 12:00:00,Building_A,134.2,8.24,38.89,22.23,16.66,57.2,False,none,normal
2026-03-26 13:00:00,Building_A,133.08,7.51,40.36,22.61,17.75,56.0,False,none,normal
2026-03-26 14:00:00,Building_A,141.21,7.8,38.5,23.27,15.23,60.4,False,none,normal
2026-03-26 15:00:00,Building_A,131.43,8.42,41.04,23.98,17.06,58.4,False,none,normal
2026-03-26 16:00:00,Building_A,134.77,7.7,39.2,19.53,19.67,49.8,False,none,normal
2026-03-26 17:00:00,Building_A,133.68,8.21,40.24,20.44,19.8,50.8,False,none,normal
2026-03-26 18:00:00,Building_A,140.23,8.14,41.27,23.64,17.63,57.3,False,none,normal
2026-03-26 19:00:00,Building_A,84.09,4.16,16.21,8.08,8.13,49.9,False,none,normal
2026-03-26 20:00:00,Building_A,79.37,3.98,14.74,8.37,6.37,56.8,False,none,normal
2026-03-26 21:00:00,Building_A,82.39,4.13,14.82,7.71,7.11,52.1,False,none,normal
2026-03-26 22:00:00,Building_A,84.24,4.12,13.81,7.49,6.32,54.2,False,none,normal
2026-03-26 23:00:00,Building_A,24.08,0.72,0.7,0.37,0.33,52.7,False,none,normal
2026-03-27 00:00:00,Building_A,37.39,0.3,1.79,1.14,0.65,63.7,False,none,normal
2026-03-27 01:00:00,Building_A,35.36,0.69,0.5,0.25,0.25,49.6,False,none,normal
2026-03-27 02:00:00,Building_A,29.41,0.46,0.5,0.27,0.23,53.7,False,none,normal
2026-03-27 03:00:00,Building_A,30.65,0.87,0.5,0.26,0.24,52.3,False,none,normal
2026-03-27 04:00:00,Building_A,30.42,0.64,3.14,1.76,1.38,55.9,False,none,normal
2026-03-27 05:00:00,Building_A,24.6,0.85,1.59,0.87,0.72,54.5,False,none,normal
2026-03-27 06:00:00,Building_A,75.0,4.61,13.75,7.93,5.82,57.6,False,none,normal
2026-03-27 07:00:00,Building_A,80.65,4.2,17.08,9.78,7.3,57.2,False,none,normal
2026-03-27 08:00:00,Building_A,135.29,8.37,38.7,21.54,17.16,55.7,False,none,normal
2026-03-27 09:00:00,Building_A,132.35,7.62,39.52,22.32,17.2,56.5,False,none,normal
2026-03-27 10:00:00,Building_A,130.72,8.16,38.47,23.13,15.34,60.1,False,none,normal
2026-03-27 11:00:00,Building_A,136.12,7.59,39.55,20.3,19.25,51.3,False,none,normal
2026-03-27 12:00:00,Building_A,142.6,7.99,39.27,22.53,16.74,57.4,False,none,normal
2026-03-27 13:00:00,Building_A,133.51,7.53,39.95,20.22,19.73,50.6,False,none,normal
2026-03-27 14:00:00,Building_A,133.12,8.28,40.09,20.04,20.05,50.0,False,none,normal
2026-03-27 15:00:00,Building_A,135.05,7.67,41.59,24.38,17.21,58.6,False,none,normal
2026-03-27 16:00:00,Building_A,135.84,8.19,37.83,19.79,18.04,52.3,False,none,normal
2026-03-27 17:00:00,Building_A,137.94,8.14,39.34,22.03,17.31,56.0,False,none,normal
2026-03-27 18:00:00,Building_A,137.84,7.93,39.1,20.84,18.26,53.3,False,none,normal
2026-03-27 19:00:00,Building_A,80.78,4.14,15.27,7.68,7.59,50.3,False,none,normal
2026-03-27 20:00:00,Building_A,75.86,4.13,16.8,9.34,7.46,55.6,False,none,normal
2026-03-27 21:00:00,Building_A,78.21,4.07,13.67,8.23,5.44,60.2,False,none,normal
2026-03-27 22:00:00,Building_A,80.6,3.76,14.83,7.84,6.99,52.9,False,none,normal
2026-03-27 23:00:00,Building_A,36.3,0.63,1.13,0.65,0.48,57.3,False,none,normal
2026-03-28 00:00:00,Building_A,28.09,0.77,1.27,0.62,0.65,48.8,False,none,normal
2026-03-28 01:00:00,Building_A,32.06,0.69,1.1,0.61,0.49,55.1,False,none,normal
2026-03-28 02:00:00,Building_A,32.09,1.17,0.5,0.27,0.23,53.6,False,none,normal
2026-03-28 03:00:00,Building_A,33.72,0.87,1.49,0.98,0.51,66.0,False,none,normal
2026-03-28 04:00:00,Building_A,33.51,1.1,0.57,0.29,0.28,51.0,False,none,normal
2026-03-28 05:00:00,Building_A,29.8,0.95,1.43,0.81,0.62,56.6,False,none,normal
2026-03-28 06:00:00,Building_A,30.2,0.57,0.72,0.42,0.3,57.9,False,none,normal
2026-03-28 07:00:00,Building_A,34.42,0.35,1.85,0.97,0.88,52.4,False,none,normal
2026-03-28 08:00:00,Building_A,32.93,0.64,2.82,1.5,1.32,53.3,False,none,normal
2026-03-28 09:00:00,Building_A,31.77,0.92,0.5,0.27,0.23,54.7,False,none,normal
2026-03-28 10:00:00,Building_A,43.3,1.23,6.05,3.6,2.45,59.4,False,none,normal
2026-03-28 11:00:00,Building_A,41.97,1.61,6.95,3.43,3.52,49.4,False,none,normal
2026-03-28 12:00:00,Building_A,46.44,0.91,7.33,3.88,3.45,53.0,False,none,normal
2026-03-28 13:00:00,Building_A,44.4,0.96,6.72,3.95,2.77,58.7,False,none,normal
2026-03-28 14:00:00,Building_A,41.14,1.2,7.12,4.05,3.07,56.9,False,none,normal
2026-03-28 15:00:00,Building_A,34.63,2.11,7.21,4.17,3.04,57.8,False,none,normal
2026-03-28 16:00:00,Building_A,43.79,0.76,7.39,3.9,3.49,52.7,False,none,normal
2026-03-28 17:00:00,Building_A,46.54,1.33,6.86,3.56,3.3,51.9,False,none,normal
2026-03-28 18:00:00,Building_A,47.82,0.99,9.27,5.93,3.34,64.0,False,none,normal
2026-03-28 19:00:00,Building_A,37.58,1.15,0.84,0.5,0.34,59.7,False,none,normal
2026-03-28 20:00:00,Building_A,30.67,0.2,2.74,1.63,1.11,59.5,False,none,normal
2026-03-28 21:00:00,Building_A,30.93,0.28,0.5,0.24,0.26,47.7,False,none,normal
2026-03-28 22:00:00,Building_A,34.83,0.2,1.28,0.66,0.62,51.6,False,none,normal
2026-03-28 23:00:00,Building_A,25.35,0.79,0.54,0.32,0.22,58.4,False,none,normal
2026-03-29 00:00:00,Building_A,25.98,0.44,0.5,0.23,0.27,46.3,False,none,normal
2026-03-29 01:00:00,Building_A,38.25,1.43,1.05,0.54,0.51,51.7,False,none,normal
2026-03-29 02:00:00,Building_A,29.86,1.01,0.5,0.28,0.22,56.0,False,none,normal
2026-03-29 03:00:00,Building_A,31.0,0.51,0.5,0.28,0.22,56.2,False,none,normal
2026-03-29 04:00:00,Building_A,27.15,0.86,0.5,0.28,0.22,55.5,False,none,normal
2026-03-29 05:00:00,Building_A,36.59,0.65,2.04,0.98,1.06,47.8,False,none,normal
2026-03-29 06:00:00,Building_A,29.17,0.71,3.25,1.53,1.72,47.2,False,none,normal
2026-03-29 07:00:00,Building_A,30.67,1.21,0.5,0.27,0.23,54.1,False,none,normal
2026-03-29 08:00:00,Building_A,32.38,0.77,2.82,1.6,1.22,56.8,False,none,normal
2026-03-29 09:00:00,Building_A,36.37,0.58,0.5,0.27,0.23,54.1,False,none,normal
2026-03-29 10:00:00,Building_A,39.73,1.58,6.11,3.2,2.91,52.3,False,none,normal
2026-03-29 11:00:00,Building_A,46.36,1.01,7.5,3.98,3.52,53.1,False,none,normal
2026-03-29 12:00:00,Building_A,49.0,1.27,7.33,4.08,3.25,55.7,False,none,normal
2026-03-29 13:00:00,Building_A,47.34,1.45,4.58,2.7,1.88,59.0,False,none,normal
2026-03-29 14:00:00,Building_A,44.01,1.69,7.4,3.84,3.56,51.9,False,none,normal
2026-03-29 15:00:00,Building_A,40.7,1.64,6.21,3.65,2.56,58.7,False,none,normal
2026-03-29 16:00:00,Building_A,43.65,1.77,7.08,3.98,3.1,56.2,False,none,normal
2026-03-29 17:00:00,Building_A,42.87,1.49,8.01,4.39,3.62,54.8,False,none,normal
2026-03-29 18:00:00,Building_A,46.49,1.43,6.73,4.17,2.56,61.9,False,none,normal
2026-03-29 19:00:00,Building_A,35.86,0.73,1.2,0.63,0.57,52.2,False,none,normal
2026-03-29 20:00:00,Building_A,30.36,0.81,1.96,1.14,0.82,58.0,False,none,normal
2026-03-29 21:00:00,Building_A,26.62,1.05,0.83,0.42,0.41,51.1,False,none,normal
2026-03-29 22:00:00,Building_A,36.4,1.22,1.26,0.73,0.53,57.8,False,none,normal
2026-03-29 23:00:00,Building_A,34.12,1.19,1.81,0.9,0.91,49.7,False,none,normal
2026-03-30 00:00:00,Building_A,39.09,1.08,0.5,0.25,0.25,50.9,False,none,normal
2026-03-30 01:00:00,Building_A,33.07,0.61,1.34,0.78,0.56,58.0,False,none,normal
2026-03-30 02:00:00,Building_A,28.79,0.31,1.4,0.74,0.66,52.9,False,none,normal
2026-03-30 03:00:00,Building_A,31.64,0.23,0.64,0.37,0.27,57.9,False,none,normal
2026-03-30 04:00:00,Building_A,33.48,0.43,0.5,0.28,0.22,55.1,False,none,normal
2026-03-30 05:00:00,Building_A,33.3,0.85,0.5,0.28,0.22,56.2,False,none,normal
2026-03-30 06:00:00,Building_A,85.86,4.06,13.07,7.29,5.78,55.8,False,none,normal
2026-03-30 07:00:00,Building_A,88.03,3.54,15.07,8.15,6.92,54.1,False,none,normal
2026-03-30 08:00:00,Building_A,137.91,8.05,40.82,22.59,18.23,55.3,False,none,normal
2026-03-30 09:00:00,Building_A,142.63,7.94,39.04,20.43,18.61,52.3,False,none,normal
2026-03-30 10:00:00,Building_A,130.26,8.08,41.92,23.82,18.1,56.8,False,none,normal
2026-03-30 11:00:00,Building_A,140.27,7.84,39.16,23.08,16.08,58.9,False,none,normal
2026-03-30 12:00:00,Building_A,145.56,8.51,40.42,22.29,18.13,55.1,False,none,normal
2026-03-30 13:00:00,Building_A,138.36,7.72,37.72,19.05,18.67,50.5,False,none,normal
2026-03-30 14:00:00,Building_A,137.72,7.88,37.69,20.67,17.02,54.9,False,none,normal
2026-03-30 15:00:00,Building_A,136.25,7.57,39.01,20.95,18.06,53.7,False,none,normal
2026-03-30 16:00:00,Building_A,135.06,8.31,37.17,17.49,19.68,47.1,False,none,normal
2026-03-30 17:00:00,Building_A,137.54,8.02,39.94,21.11,18.83,52.8,False,none,normal
2026-03-30 18:00:00,Building_A,133.85,7.98,38.93,23.83,15.1,61.2,False,none,normal
2026-03-30 19:00:00,Building_A,78.56,3.97,18.0,9.76,8.24,54.2,False,none,normal
2026-03-30 20:00:00,Building_A,82.08,4.22,15.91,8.93,6.98,56.2,False,none,normal
2026-03-30 21:00:00,Building_A,80.63,4.03,14.34,8.07,6.27,56.3,False,none,normal
2026-03-30 22:00:00,Building_A,87.97,4.42,15.4,9.0,6.4,58.4,False,none,normal
2026-03-30 23:00:00,Building_A,27.58,0.61,2.08,1.27,0.81,60.9,False,none,normal
2026-03-31 00:00:00,Building_A,27.97,0.54,3.56,1.97,1.59,55.4,False,none,normal
2026-03-31 01:00:00,Building_A,38.35,0.78,1.23,0.66,0.57,53.8,False,none,normal
2026-03-31 02:00:00,Building_A,34.82,1.18,0.5,0.27,0.23,53.6,False,none,normal
2026-03-31 03:00:00,Building_A,34.71,0.66,0.5,0.3,0.2,59.0,False,none,normal
2026-03-31 04:00:00,Building_A,35.47,0.55,1.19,0.6,0.59,50.2,False,none,normal
2026-03-31 05:00:00,Building_A,27.47,0.75,0.98,0.5,0.48,51.1,False,none,normal
2026-03-31 06:00:00,Building_A,76.99,3.62,15.58,7.34,8.24,47.1,False,none,normal
2026-03-31 07:00:00,Building_A,75.81,3.34,15.53,7.42,8.11,47.8,False,none,normal
2026-03-31 08:00:00,Building_A,137.65,8.56,41.47,19.81,21.66,47.8,False,none,normal
2026-03-31 09:00:00,Building_A,138.72,7.64,38.03,20.74,17.29,54.5,False,none,normal
2026-03-31 10:00:00,Building_A,142.44,8.2,38.6,22.32,16.28,57.8,False,none,normal
2026-03-31 11:00:00,Building_A,128.55,7.72,38.47,21.28,17.19,55.3,False,none,normal
2026-03-31 12:00:00,Building_A,136.71,7.94,39.25,21.62,17.63,55.1,False,none,normal
2026-03-31 13:00:00,Building_A,139.69,8.04,39.12,22.14,16.98,56.6,False,none,normal
2026-03-31 14:00:00,Building_A,140.83,7.79,39.39,23.5,15.89,59.6,False,none,normal
2026-03-31 15:00:00,Building_A,133.11,8.62,37.85,20.29,17.56,53.6,False,none,normal
2026-03-31 16:00:00,Building_A,133.72,8.75,38.85,20.59,18.26,53.0,False,none,normal
2026-03-31 17:00:00,Building_A,136.04,8.02,39.06,21.28,17.78,54.5,False,none,normal
2026-03-31 18:00:00,Building_A,123.41,8.01,39.48,23.35,16.13,59.2,False,none,normal
2026-03-31 19:00:00,Building_A,85.09,3.93,16.01,8.1,7.91,50.6,False,none,normal
2026-03-31 20:00:00,Building_A,82.92,3.79,13.61,7.38,6.23,54.3,False,none,normal
2026-03-31 21:00:00,Building_A,85.46,4.06,16.83,8.75,8.08,52.0,False,none,normal
2026-03-31 22:00:00,Building_A,84.04,3.76,15.3,8.55,6.75,55.9,False,none,normal
2026-03-31 23:00:00,Building_A,33.7,0.79,0.5,0.29,0.21,58.5,False,none,normal
2026-01-01 00:00:00,Building_B,40.28,0.73,1.31,0.53,0.78,40.7,False,none,normal
2026-01-01 01:00:00,Building_B,42.09,1.56,0.5,0.2,0.3,40.9,False,none,normal
2026-01-01 02:00:00,Building_B,42.21,1.88,0.75,0.28,0.47,37.1,False,none,normal
2026-01-01 03:00:00,Building_B,37.83,1.42,0.5,0.18,0.32,35.8,False,none,normal
2026-01-01 04:00:00,Building_B,45.16,1.61,0.5,0.22,0.28,43.2,False,none,normal
2026-01-01 05:00:00,Building_B,43.37,1.58,1.44,0.45,0.99,31.6,False,none,normal
2026-01-01 06:00:00,Building_B,108.62,7.94,10.87,4.58,6.29,42.1,False,none,normal
2026-01-01 07:00:00,Building_B,112.58,7.79,13.17,6.13,7.04,46.5,False,none,normal
2026-01-01 08:00:00,Building_B,188.25,15.45,26.41,10.75,15.66,40.7,False,none,normal
2026-01-01 09:00:00,Building_B,183.31,15.6,30.01,13.44,16.57,44.8,False,none,normal
2026-01-01 10:00:00,Building_B,194.31,15.51,32.57,13.98,18.59,42.9,False,none,normal
2026-01-01 11:00:00,Building_B,183.48,15.33,29.38,13.04,16.34,44.4,False,none,normal
2026-01-01 12:00:00,Building_B,184.93,15.42,29.64,11.92,17.72,40.2,False,none,normal
2026-01-01 13:00:00,Building_B,191.97,15.75,31.23,12.7,18.53,40.7,False,none,normal
2026-01-01 14:00:00,Building_B,193.53,15.05,28.16,10.46,17.7,37.1,False,none,normal
2026-01-01 15:00:00,Building_B,188.76,15.94,29.11,11.67,17.44,40.1,False,none,normal
2026-01-01 16:00:00,Building_B,187.86,15.72,29.26,11.66,17.6,39.9,False,none,normal
2026-01-01 17:00:00,Building_B,183.34,15.32,31.24,13.23,18.01,42.4,False,none,normal
2026-01-01 18:00:00,Building_B,185.76,15.96,29.13,13.89,15.24,47.7,False,none,normal
2026-01-01 19:00:00,Building_B,115.2,7.78,9.57,4.9,4.67,51.2,False,none,normal
2026-01-01 20:00:00,Building_B,111.13,7.65,12.51,5.61,6.9,44.8,False,none,normal
2026-01-01 21:00:00,Building_B,114.82,7.53,11.75,4.38,7.37,37.3,False,none,normal
2026-01-01 22:00:00,Building_B,112.25,7.75,11.7,4.85,6.85,41.4,False,none,normal
2026-01-01 23:00:00,Building_B,41.61,1.07,1.66,0.8,0.86,48.0,False,none,normal
2026-01-02 00:00:00,Building_B,40.39,1.56,1.23,0.52,0.71,42.0,False,none,normal
2026-01-02 01:00:00,Building_B,36.51,0.91,0.5,0.17,0.33,33.4,False,none,normal
2026-01-02 02:00:00,Building_B,48.25,1.5,0.67,0.22,0.45,33.2,False,none,normal
2026-01-02 03:00:00,Building_B,35.32,1.37,3.07,1.2,1.87,39.2,False,none,normal
2026-01-02 04:00:00,Building_B,46.07,1.2,0.78,0.37,0.41,46.9,False,none,normal
2026-01-02 05:00:00,Building_B,41.23,1.13,2.41,1.02,1.39,42.2,False,none,normal
2026-01-02 06:00:00,Building_B,113.95,7.52,13.05,5.62,7.43,43.1,False,none,normal
2026-01-02 07:00:00,Building_B,111.32,7.81,10.76,4.52,6.24,42.0,False,none,normal
2026-01-02 08:00:00,Building_B,186.95,15.86,29.59,10.66,18.93,36.0,False,none,normal
2026-01-02 09:00:00,Building_B,182.0,14.92,30.57,11.43,19.14,37.4,False,none,normal
2026-01-02 10:00:00,Building_B,189.92,15.57,29.75,13.02,16.73,43.8,False,none,normal
2026-01-02 11:00:00,Building_B,189.36,14.58,29.44,12.87,16.57,43.7,False,none,normal
2026-01-02 12:00:00,Building_B,195.28,16.11,28.19,11.45,16.74,40.6,False,none,normal
2026-01-02 13:00:00,Building_B,182.46,16.06,31.05,13.48,17.57,43.4,False,none,normal
2026-01-02 14:00:00,Building_B,189.39,16.01,31.28,14.59,16.69,46.6,False,none,normal
2026-01-02 15:00:00,Building_B,190.55,15.4,30.75,13.92,16.83,45.3,False,none,normal
2026-01-02 16:00:00,Building_B,187.96,15.4,31.19,15.18,16.01,48.7,False,none,normal
2026-01-02 17:00:00,Building_B,185.72,15.43,30.25,13.29,16.96,43.9,False,none,normal
2026-01-02 18:00:00,Building_B,186.63,16.18,30.34,13.39,16.95,44.1,False,none,normal
2026-01-02 19:00:00,Building_B,116.62,7.6,11.26,4.16,7.1,37.0,False,none,normal
2026-01-02 20:00:00,Building_B,108.89,7.24,12.26,5.36,6.9,43.7,False,none,normal
2026-01-02 21:00:00,Building_B,108.47,7.73,12.28,4.6,7.68,37.5,False,none,normal
2026-01-02 22:00:00,Building_B,110.4,8.01,9.23,4.13,5.1,44.7,False,none,normal
2026-01-02 23:00:00,Building_B,35.92,1.33,0.5,0.24,0.26,47.7,False,none,normal
2026-01-03 00:00:00,Building_B,37.99,0.79,0.87,0.35,0.52,40.3,False,none,normal
2026-01-03 01:00:00,Building_B,36.6,1.55,0.5,0.19,0.31,37.9,False,none,normal
2026-01-03 02:00:00,Building_B,40.31,1.65,2.26,1.05,1.21,46.4,False,none,normal
2026-01-03 03:00:00,Building_B,42.0,0.52,1.18,0.57,0.61,47.9,False,none,normal
2026-01-03 04:00:00,Building_B,47.55,1.53,0.5,0.2,0.3,39.9,False,none,normal
2026-01-03 05:00:00,Building_B,50.35,0.87,0.5,0.23,0.27,45.8,False,none,normal
2026-01-03 06:00:00,Building_B,40.89,0.96,2.54,1.11,1.43,43.8,False,none,normal
2026-01-03 07:00:00,Building_B,41.09,0.97,3.17,1.33,1.84,41.9,False,none,normal
2026-01-03 08:00:00,Building_B,48.2,1.68,0.5,0.2,0.3,39.9,False,none,normal
2026-01-03 09:00:00,Building_B,48.4,1.88,0.5,0.22,0.28,44.2,False,none,normal
2026-01-03 10:00:00,Building_B,60.39,2.38,5.29,1.94,3.35,36.6,False,none,normal
2026-01-03 11:00:00,Building_B,59.01,2.46,4.37,1.82,2.55,41.7,False,none,normal
2026-01-03 12:00:00,Building_B,56.82,3.29,5.56,2.73,2.83,49.2,False,none,normal
2026-01-03 13:00:00,Building_B,60.24,2.55,7.08,2.81,4.27,39.7,False,none,normal
2026-01-03 14:00:00,Building_B,60.17,2.99,3.49,1.57,1.92,44.8,False,none,normal
2026-01-03 15:00:00,Building_B,63.21,3.18,6.04,2.85,3.19,47.2,False,none,normal
2026-01-03 16:00:00,Building_B,60.44,2.44,7.5,2.69,4.81,35.9,False,none,normal
2026-01-03 17:00:00,Building_B,55.17,2.94,6.92,2.96,3.96,42.8,False,none,normal
2026-01-03 18:00:00,Building_B,64.88,2.04,4.37,1.51,2.86,34.5,False,none,normal
2026-01-03 19:00:00,Building_B,45.74,0.83,0.5,0.22,0.28,44.1,False,none,normal
2026-01-03 20:00:00,Building_B,46.86,1.31,1.39,0.61,0.78,44.2,False,none,normal
2026-01-03 21:00:00,Building_B,41.75,0.99,1.39,0.62,0.77,44.5,False,none,normal
2026-01-03 22:00:00,Building_B,46.19,1.48,0.5,0.22,0.28,44.8,False,none,normal
2026-01-03 23:00:00,Building_B,42.61,1.2,0.5,0.2,0.3,39.2,False,none,normal
2026-01-04 00:00:00,Building_B,46.17,0.87,0.5,0.2,0.3,40.7,False,none,normal
2026-01-04 01:00:00,Building_B,49.07,1.74,0.5,0.24,0.26,47.4,False,none,normal
2026-01-04 02:00:00,Building_B,48.01,0.96,0.5,0.21,0.29,41.7,False,none,normal
2026-01-04 03:00:00,Building_B,47.1,1.93,0.5,0.25,0.25,49.0,False,none,normal
2026-01-04 04:00:00,Building_B,33.7,1.24,0.5,0.23,0.27,46.6,False,none,normal
2026-01-04 05:00:00,Building_B,47.81,1.7,0.5,0.23,0.27,45.5,False,none,normal
