timestamp,building,energy_kwh
2026-03-04 03:00:00,Building_A,54.59
2026-03-04 04:00:00,Building_A,52.34
2026-03-04 05:00:00,Building_A,55.93
2026-03-04 06:00:00,Building_A,52.18
2026-03-04 07:00:00,Building_A,59.31
2026-03-04 08:00:00,Building_A,127.4
2026-03-04 09:00:00,Building_A,136.71
2026-03-04 10:00:00,Building_A,127.24
2026-03-04 11:00:00,Building_A,130.32
2026-03-04 12:00:00,Building_A,130.03
2026-03-04 13:00:00,Building_A,139.78
2026-03-04 14:00:00,Building_A,134.8
2026-03-04 15:00:00,Building_A,132.09
2026-03-04 16:00:00,Building_A,135.64
2026-03-04 17:00:00,Building_A,122.61
2026-03-04 18:00:00,Building_A,132.93
2026-03-04 19:00:00,Building_A,67.69
2026-03-04 20:00:00,Building_A,58.36
2026-03-04 21:00:00,Building_A,58.04
2026-03-04 22:00:00,Building_A,60.44
2026-03-04 23:00:00,Building_A,62.18
2026-03-05 00:00:00,Building_A,47.71
2026-03-05 01:00:00,Building_A,49.29
2026-03-05 02:00:00,Building_A,58.75
2026-03-05 03:00:00,Building_A,54.12
2026-03-05 04:00:00,Building_A,64.26
2026-03-05 05:00:00,Building_A,56.12
2026-03-05 06:00:00,Building_A,48.03
2026-03-05 07:00:00,Building_A,51.36
2026-03-05 08:00:00,Building_A,119.4
2026-03-05 09:00:00,Building_A,131.98
2026-03-05 10:00:00,Building_A,132.21
2026-03-05 11:00:00,Building_A,131.03
2026-03-05 12:00:00,Building_A,138.54
2026-03-05 13:00:00,Building_A,139.14
2026-03-05 14:00:00,Building_A,132.3
2026-03-05 15:00:00,Building_A,122.48
2026-03-05 16:00:00,Building_A,136.24
2026-03-05 17:00:00,Building_A,135.93
2026-03-05 18:00:00,Building_A,134.7
2026-03-05 19:00:00,Building_A,62.61
2026-03-05 20:00:00,Building_A,51.87
2026-03-05 21:00:00,Building_A,67.74
2026-03-05 22:00:00,Building_A,52.9
2026-03-05 23:00:00,Building_A,61.44
2026-03-06 00:00:00,Building_A,49.26
2026-03-06 01:00:00,Building_A,53.05
2026-03-06 02:00:00,Building_A,65.28
2026-03-06 03:00:00,Building_A,56.39
2026-03-06 04:00:00,Building_A,61.9
2026-03-06 05:00:00,Building_A,58.88
2026-03-06 06:00:00,Building_A,57.17
2026-03-06 07:00:00,Building_A,64.52
2026-03-06 08:00:00,Building_A,131.97
2026-03-06 09:00:00,Building_A,124.25
2026-03-06 10:00:00,Building_A,129.13
2026-03-06 11:00:00,Building_A,135.91
2026-03-06 12:00:00,Building_A,135.13
2026-03-06 13:00:00,Building_A,125.31
2026-03-06 14:00:00,Building_A,129.53
2026-03-06 15:00:00,Building_A,130.24
2026-03-06 16:00:00,Building_A,131.32
2026-03-06 17:00:00,Building_A,126.27
2026-03-06 18:00:00,Building_A,130.01
2026-03-06 19:00:00,Building_A,54.06
2026-03-06 20:00:00,Building_A,61.56
2026-03-06 21:00:00,Building_A,61.74
2026-03-06 22:00:00,Building_A,56.97
2026-03-06 23:00:00,Building_A,55.74
2026-03-07 00:00:00,Building_A,58.4
2026-03-07 01:00:00,Building_A,53.62
2026-03-07 02:00:00,Building_A,51.96
2026-03-07 03:00:00,Building_A,53.0
2026-03-07 04:00:00,Building_A,54.52
2026-03-07 05:00:00,Building_A,51.88
2026-03-07 06:00:00,Building_A,58.51
2026-03-07 07:00:00,Building_A,61.35
2026-03-07 08:00:00,Building_A,49.76
2026-03-07 09:00:00,Building_A,57.82
2026-03-07 10:00:00,Building_A,56.6
2026-03-07 11:00:00,Building_A,59.41
2026-03-07 12:00:00,Building_A,57.63
2026-03-07 13:00:00,Building_A,50.43
2026-03-07 14:00:00,Building_A,51.39
2026-03-07 15:00:00,Building_A,57.85
2026-03-07 16:00:00,Building_A,62.84
2026-03-07 17:00:00,Building_A,46.63
2026-03-07 18:00:00,Building_A,59.43
2026-03-07 19:00:00,Building_A,63.65
2026-03-07 20:00:00,Building_A,56.93
2026-03-07 21:00:00,Building_A,60.45
2026-03-07 22:00:00,Building_A,54.18
2026-03-07 23:00:00,Building_A,57.1
2026-03-08 00:00:00,Building_A,49.59
2026-03-08 01:00:00,Building_A,45.98
2026-03-08 02:00:00,Building_A,62.41
2026-03-08 03:00:00,Building_A,52.77
2026-03-08 04:00:00,Building_A,55.42
2026-03-08 05:00:00,Building_A,50.77
2026-03-08 06:00:00,Building_A,50.65
2026-03-08 07:00:00,Building_A,56.83
2026-03-08 08:00:00,Building_A,54.05
2026-03-08 09:00:00,Building_A,59.59
2026-03-08 10:00:00,Building_A,59.96
2026-03-08 11:00:00,Building_A,59.3
2026-03-08 12:00:00,Building_A,58.89
2026-03-08 13:00:00,Building_A,65.59
2026-03-08 14:00:00,Building_A,52.36
2026-03-08 15:00:00,Building_A,57.42
2026-03-08 16:00:00,Building_A,63.36
2026-03-08 17:00:00,Building_A,64.02
2026-03-08 18:00:00,Building_A,50.59
2026-03-08 19:00:00,Building_A,56.14
2026-03-08 20:00:00,Building_A,64.49
2026-03-08 21:00:00,Building_A,60.24
2026-03-08 22:00:00,Building_A,58.67
2026-03-08 23:00:00,Building_A,56.61
2026-03-09 00:00:00,Building_A,55.78
2026-03-09 01:00:00,Building_A,59.14
2026-03-09 02:00:00,Building_A,56.44
2026-03-09 03:00:00,Building_A,57.49
2026-03-09 04:00:00,Building_A,58.09
2026-03-09 05:00:00,Building_A,54.31
2026-03-09 06:00:00,Building_A,60.36
2026-03-09 07:00:00,Building_A,72.27
2026-03-09 08:00:00,Building_A,124.26
2026-03-09 09:00:00,Building_A,134.77
2026-03-09 10:00:00,Building_A,129.35
2026-03-09 11:00:00,Building_A,136.04
2026-03-09 12:00:00,Building_A,133.38
2026-03-09 13:00:00,Building_A,136.96
2026-03-09 14:00:00,Building_A,139.03
2026-03-09 15:00:00,Building_A,134.11
2026-03-09 16:00:00,Building_A,138.81
2026-03-09 17:00:00,Building_A,121.43
2026-03-09 18:00:00,Building_A,141.1
2026-03-09 19:00:00,Building_A,59.57
2026-03-09 20:00:00,Building_A,63.09
2026-03-09 21:00:00,Building_A,51.6
2026-03-09 22:00:00,Building_A,53.54
2026-03-09 23:00:00,Building_A,58.43
2026-03-10 00:00:00,Building_A,57.61
2026-03-10 01:00:00,Building_A,59.11
2026-03-10 02:00:00,Building_A,63.12
2026-03-10 03:00:00,Building_A,48.87
2026-03-10 04:00:00,Building_A,62.57
2026-03-10 05:00:00,Building_A,57.74
2026-03-10 06:00:00,Building_A,56.68
2026-03-10 07:00:00,Building_A,50.34
2026-03-10 08:00:00,Building_A,135.67
2026-03-10 09:00:00,Building_A,121.08
2026-03-10 10:00:00,Building_A,136.39
2026-03-10 11:00:00,Building_A,125.69
2026-03-10 12:00:00,Building_A,133.42
2026-03-10 13:00:00,Building_A,132.55
2026-03-10 14:00:00,Building_A,139.0
2026-03-10 15:00:00,Building_A,132.26
2026-03-10 16:00:00,Building_A,129.68
2026-03-10 17:00:00,Building_A,130.62
2026-03-10 18:00:00,Building_A,139.51
2026-03-10 19:00:00,Building_A,60.38
2026-03-10 20:00:00,Building_A,55.77
2026-03-10 21:00:00,Building_A,56.52
2026-03-10 22:00:00,Building_A,49.86
2026-03-10 23:00:00,Building_A,59.64
2026-03-11 00:00:00,Building_A,48.9
2026-03-11 01:00:00,Building_A,61.46
2026-03-11 02:00:00,Building_A,58.34
2026-03-11 03:00:00,Building_A,69.63
2026-03-11 04:00:00,Building_A,52.2
2026-03-11 05:00:00,Building_A,57.18
2026-03-11 06:00:00,Building_A,66.69
2026-03-11 07:00:00,Building_A,63.66
2026-03-11 08:00:00,Building_A,129.67
2026-03-11 09:00:00,Building_A,134.27
2026-03-11 10:00:00,Building_A,133.16
2026-03-11 11:00:00,Building_A,134.56
2026-03-11 12:00:00,Building_A,129.66
2026-03-11 13:00:00,Building_A,132.7
2026-03-11 14:00:00,Building_A,125.16
2026-03-11 15:00:00,Building_A,133.83
2026-03-11 16:00:00,Building_A,135.4
2026-03-11 17:00:00,Building_A,132.01
2026-03-11 18:00:00,Building_A,125.07
2026-03-11 19:00:00,Building_A,62.64
2026-03-11 20:00:00,Building_A,59.52
2026-03-11 21:00:00,Building_A,54.07
2026-03-11 22:00:00,Building_A,56.3
2026-03-11 23:00:00,Building_A,50.19
2026-03-12 00:00:00,Building_A,52.57
2026-03-12 01:00:00,Building_A,55.01
2026-03-12 02:00:00,Building_A,63.84
2026-03-12 03:00:00,Building_A,54.5
2026-03-12 04:00:00,Building_A,60.9
2026-03-12 05:00:00,Building_A,55.01
2026-03-12 06:00:00,Building_A,58.94
2026-03-12 07:00:00,Building_A,56.99
2026-03-12 08:00:00,Building_A,137.52
2026-03-12 09:00:00,Building_A,130.48
2026-03-12 10:00:00,Building_A,125.29
2026-03-12 11:00:00,Building_A,126.24
2026-03-12 12:00:00,Building_A,130.49
2026-03-12 13:00:00,Building_A,126.9
2026-03-12 14:00:00,Building_A,135.2
2026-03-12 15:00:00,Building_A,130.82
2026-03-12 16:00:00,Building_A,145.02
2026-03-12 17:00:00,Building_A,124.46
2026-03-12 18:00:00,Building_A,134.17
2026-03-12 19:00:00,Building_A,52.06
2026-03-12 20:00:00,Building_A,55.23
2026-03-12 21:00:00,Building_A,58.41
2026-03-12 22:00:00,Building_A,46.07
2026-03-12 23:00:00,Building_A,58.88
2026-03-13 00:00:00,Building_A,67.21
2026-03-13 01:00:00,Building_A,55.43
2026-03-13 02:00:00,Building_A,59.0
2026-03-13 03:00:00,Building_A,62.82
2026-03-13 04:00:00,Building_A,56.88
2026-03-13 05:00:00,Building_A,54.79
2026-03-13 06:00:00,Building_A,46.32
2026-03-13 07:00:00,Building_A,60.9
2026-03-13 08:00:00,Building_A,132.58
2026-03-13 09:00:00,Building_A,128.09
2026-03-13 10:00:00,Building_A,133.78
2026-03-13 11:00:00,Building_A,130.23
2026-03-13 12:00:00,Building_A,130.51
2026-03-13 13:00:00,Building_A,136.18
2026-03-13 14:00:00,Building_A,126.46
2026-03-13 15:00:00,Building_A,138.39
2026-03-13 16:00:00,Building_A,126.16
2026-03-13 17:00:00,Building_A,129.84
2026-03-13 18:00:00,Building_A,142.76
2026-03-13 19:00:00,Building_A,63.34
2026-03-13 20:00:00,Building_A,58.19
2026-03-13 21:00:00,Building_A,53.0
2026-03-13 22:00:00,Building_A,55.05
2026-03-13 23:00:00,Building_A,58.06
2026-03-14 00:00:00,Building_A,57.89
2026-03-14 01:00:00,Building_A,57.24
2026-03-14 02:00:00,Building_A,57.54
2026-03-14 03:00:00,Building_A,56.63
2026-03-14 04:00:00,Building_A,50.49
2026-03-14 05:00:00,Building_A,55.12
2026-03-14 06:00:00,Building_A,62.27
2026-03-14 07:00:00,Building_A,50.86
2026-03-14 08:00:00,Building_A,56.75
2026-03-14 09:00:00,Building_A,53.6
2026-03-14 10:00:00,Building_A,58.26
2026-03-14 11:00:00,Building_A,55.76
2026-03-14 12:00:00,Building_A,65.09
2026-03-14 13:00:00,Building_A,60.23
2026-03-14 14:00:00,Building_A,51.14
2026-03-14 15:00:00,Building_A,61.05
2026-03-14 16:00:00,Building_A,53.83
2026-03-14 17:00:00,Building_A,54.81
2026-03-14 18:00:00,Building_A,59.27
2026-03-14 19:00:00,Building_A,55.24
2026-03-14 20:00:00,Building_A,62.16
2026-03-14 21:00:00,Building_A,53.83
2026-03-14 22:00:00,Building_A,54.6
2026-03-14 23:00:00,Building_A,54.42
2026-03-15 00:00:00,Building_A,54.87
2026-03-15 01:00:00,Building_A,63.19
2026-03-15 02:00:00,Building_A,60.84
2026-03-15 03:00:00,Building_A,66.25
2026-03-15 04:00:00,Building_A,69.04
2026-03-15 05:00:00,Building_A,52.54
2026-03-15 06:00:00,Building_A,58.05
2026-03-15 07:00:00,Building_A,51.82
2026-03-15 08:00:00,Building_A,53.81
2026-03-15 09:00:00,Building_A,54.55
2026-03-15 10:00:00,Building_A,52.41
2026-03-15 11:00:00,Building_A,52.44
2026-03-15 12:00:00,Building_A,56.98
2026-03-15 13:00:00,Building_A,51.61
2026-03-15 14:00:00,Building_A,61.91
2026-03-15 15:00:00,Building_A,53.11
2026-03-15 16:00:00,Building_A,71.75
2026-03-15 17:00:00,Building_A,55.44
2026-03-15 18:00:00,Building_A,58.06
2026-03-15 19:00:00,Building_A,51.22
2026-03-15 20:00:00,Building_A,66.23
2026-03-15 21:00:00,Building_A,63.3
2026-03-15 22:00:00,Building_A,59.18
2026-03-15 23:00:00,Building_A,50.96
2026-03-16 00:00:00,Building_A,58.75
2026-03-16 01:00:00,Building_A,52.09
2026-03-16 02:00:00,Building_A,65.01
2026-03-16 03:00:00,Building_A,61.74
2026-03-16 04:00:00,Building_A,58.18
2026-03-16 05:00:00,Building_A,45.52
2026-03-16 06:00:00,Building_A,52.78
2026-03-16 07:00:00,Building_A,61.14
2026-03-16 08:00:00,Building_A,139.21
2026-03-16 09:00:00,Building_A,138.7
2026-03-16 10:00:00,Building_A,125.19
2026-03-16 11:00:00,Building_A,134.66
2026-03-16 12:00:00,Building_A,138.23
2026-03-16 13:00:00,Building_A,124.86
2026-03-16 14:00:00,Building_A,133.11
2026-03-16 15:00:00,Building_A,134.52
2026-03-16 16:00:00,Building_A,131.65
2026-03-16 17:00:00,Building_A,123.89
2026-03-16 18:00:00,Building_A,131.52
2026-03-16 19:00:00,Building_A,56.06
2026-03-16 20:00:00,Building_A,56.96
2026-03-16 21:00:00,Building_A,54.88
2026-03-16 22:00:00,Building_A,55.48
2026-03-16 23:00:00,Building_A,57.5
2026-03-17 00:00:00,Building_A,59.91
2026-03-17 01:00:00,Building_A,56.18
2026-03-17 02:00:00,Building_A,55.65
2026-03-17 03:00:00,Building_A,58.16
2026-03-17 04:00:00,Building_A,48.09
2026-03-17 05:00:00,Building_A,60.08
2026-03-17 06:00:00,Building_A,57.7
2026-03-17 07:00:00,Building_A,57.9
2026-03-17 08:00:00,Building_A,137.95
2026-03-17 09:00:00,Building_A,123.39
2026-03-17 10:00:00,Building_A,123.28
2026-03-17 11:00:00,Building_A,134.52
2026-03-17 12:00:00,Building_A,133.11
2026-03-17 13:00:00,Building_A,134.0
2026-03-17 14:00:00,Building_A,130.84
2026-03-17 15:00:00,Building_A,136.47
2026-03-17 16:00:00,Building_A,137.81
2026-03-17 17:00:00,Building_A,135.57
2026-03-17 18:00:00,Building_A,131.85
2026-03-17 19:00:00,Building_A,47.16
2026-03-17 20:00:00,Building_A,61.54
2026-03-17 21:00:00,Building_A,63.81
2026-03-17 22:00:00,Building_A,60.92
2026-03-17 23:00:00,Building_A,53.3
2026-03-18 00:00:00,Building_A,61.07
2026-03-18 01:00:00,Building_A,62.0
2026-03-18 02:00:00,Building_A,65.49
2026-03-18 03:00:00,Building_A,53.32
2026-03-18 04:00:00,Building_A,56.57
2026-03-18 05:00:00,Building_A,61.43
2026-03-18 06:00:00,Building_A,57.99
2026-03-18 07:00:00,Building_A,52.11
2026-03-18 08:00:00,Building_A,135.22
2026-03-18 09:00:00,Building_A,136.04
2026-03-18 10:00:00,Building_A,133.59
2026-03-18 11:00:00,Building_A,134.25
2026-03-18 12:00:00,Building_A,131.86
2026-03-18 13:00:00,Building_A,140.54
2026-03-18 14:00:00,Building_A,128.65
2026-03-18 15:00:00,Building_A,130.21
2026-03-18 16:00:00,Building_A,133.2
2026-03-18 17:00:00,Building_A,137.54
2026-03-18 18:00:00,Building_A,125.66
2026-03-18 19:00:00,Building_A,51.15
2026-03-18 20:00:00,Building_A,47.51
2026-03-18 21:00:00,Building_A,57.86
2026-03-18 22:00:00,Building_A,52.11
2026-03-18 23:00:00,Building_A,55.78
2026-03-19 00:00:00,Building_A,61.01
2026-03-19 01:00:00,Building_A,54.49
2026-03-19 02:00:00,Building_A,58.85
2026-03-19 03:00:00,Building_A,56.2
2026-03-19 04:00:00,Building_A,61.06
2026-03-19 05:00:00,Building_A,60.07
2026-03-19 06:00:00,Building_A,54.24
2026-03-19 07:00:00,Building_A,56.86
2026-03-19 08:00:00,Building_A,138.37
2026-03-19 09:00:00,Building_A,135.12
2026-03-19 10:00:00,Building_A,126.17
2026-03-19 11:00:00,Building_A,136.43
2026-03-19 12:00:00,Building_A,127.73
2026-03-19 13:00:00,Building_A,140.21
2026-03-19 14:00:00,Building_A,138.27
2026-03-19 15:00:00,Building_A,134.6
2026-03-19 16:00:00,Building_A,133.94
2026-03-19 17:00:00,Building_A,132.1
2026-03-19 18:00:00,Building_A,136.54
2026-03-19 19:00:00,Building_A,55.84
2026-03-19 20:00:00,Building_A,58.88
2026-03-19 21:00:00,Building_A,62.06
2026-03-19 22:00:00,Building_A,54.89
2026-03-19 23:00:00,Building_A,54.62
2026-03-20 00:00:00,Building_A,51.73
2026-03-20 01:00:00,Building_A,52.38
2026-03-20 02:00:00,Building_A,48.56
2026-03-20 03:00:00,Building_A,61.35
2026-03-20 04:00:00,Building_A,66.74
2026-03-20 05:00:00,Building_A,64.82
2026-03-20 06:00:00,Building_A,49.57
2026-03-20 07:00:00,Building_A,61.32
2026-03-20 08:00:00,Building_A,140.26
2026-03-20 09:00:00,Building_A,130.87
2026-03-20 10:00:00,Building_A,133.66
2026-03-20 11:00:00,Building_A,123.11
2026-03-20 12:00:00,Building_A,134.48
2026-03-20 13:00:00,Building_A,127.83
2026-03-20 14:00:00,Building_A,134.15
2026-03-20 15:00:00,Building_A,125.34
2026-03-20 16:00:00,Building_A,135.86
2026-03-20 17:00:00,Building_A,138.27
2026-03-20 18:00:00,Building_A,129.23
2026-03-20 19:00:00,Building_A,52.01
2026-03-20 20:00:00,Building_A,46.92
2026-03-20 21:00:00,Building_A,56.37
2026-03-20 22:00:00,Building_A,54.79
2026-03-20 23:00:00,Building_A,49.94
2026-03-21 00:00:00,Building_A,59.96
2026-03-21 01:00:00,Building_A,55.45
2026-03-21 02:00:00,Building_A,52.32
2026-03-21 03:00:00,Building_A,54.93
2026-03-21 04:00:00,Building_A,63.05
2026-03-21 05:00:00,Building_A,60.71
2026-03-21 06:00:00,Building_A,57.05
2026-03-21 07:00:00,Building_A,60.79
2026-03-21 08:00:00,Building_A,51.89
2026-03-21 09:00:00,Building_A,57.86
2026-03-21 10:00:00,Building_A,58.43
2026-03-21 11:00:00,Building_A,55.35
2026-03-21 12:00:00,Building_A,59.88
2026-03-21 13:00:00,Building_A,53.8
2026-03-21 14:00:00,Building_A,60.25
2026-03-21 15:00:00,Building_A,60.46
2026-03-21 16:00:00,Building_A,43.11
2026-03-21 17:00:00,Building_A,63.65
2026-03-21 18:00:00,Building_A,42.46
2026-03-21 19:00:00,Building_A,54.62
2026-03-21 20:00:00,Building_A,62.83
2026-03-21 21:00:00,Building_A,56.11
2026-03-21 22:00:00,Building_A,50.37
2026-03-21 23:00:00,Building_A,52.23
2026-03-22 00:00:00,Building_A,62.83
2026-03-22 01:00:00,Building_A,48.09
2026-03-22 02:00:00,Building_A,63.34
2026-03-22 03:00:00,Building_A,57.42
2026-03-22 04:00:00,Building_A,51.74
2026-03-22 05:00:00,Building_A,54.78
2026-03-22 06:00:00,Building_A,52.61
2026-03-22 07:00:00,Building_A,62.03
2026-03-22 08:00:00,Building_A,61.36
2026-03-22 09:00:00,Building_A,49.1
2026-03-22 10:00:00,Building_A,55.68
2026-03-22 11:00:00,Building_A,53.38
2026-03-22 12:00:00,Building_A,64.17
2026-03-22 13:00:00,Building_A,50.95
2026-03-22 14:00:00,Building_A,65.72
2026-03-22 15:00:00,Building_A,57.53
2026-03-22 16:00:00,Building_A,51.89
2026-03-22 17:00:00,Building_A,54.31
2026-03-22 18:00:00,Building_A,53.69
2026-03-22 19:00:00,Building_A,51.33
2026-03-22 20:00:00,Building_A,58.17
2026-03-22 21:00:00,Building_A,51.56
2026-03-22 22:00:00,Building_A,46.8
2026-03-22 23:00:00,Building_A,55.8
2026-03-23 00:00:00,Building_A,48.68
2026-03-23 01:00:00,Building_A,53.94
2026-03-23 02:00:00,Building_A,53.15
2026-03-23 03:00:00,Building_A,53.34
2026-03-23 04:00:00,Building_A,67.7
2026-03-23 05:00:00,Building_A,57.98
2026-03-23 06:00:00,Building_A,58.93
2026-03-23 07:00:00,Building_A,48.82
2026-03-23 08:00:00,Building_A,129.88
2026-03-23 09:00:00,Building_A,134.23
2026-03-23 10:00:00,Building_A,128.03
2026-03-23 11:00:00,Building_A,137.69
2026-03-23 12:00:00,Building_A,127.14
2026-03-23 13:00:00,Building_A,131.72
2026-03-23 14:00:00,Building_A,130.22
2026-03-23 15:00:00,Building_A,133.97
2026-03-23 16:00:00,Building_A,129.95
2026-03-23 17:00:00,Building_A,131.8
2026-03-23 18:00:00,Building_A,131.97
2026-03-23 19:00:00,Building_A,54.03
2026-03-23 20:00:00,Building_A,60.12
2026-03-23 21:00:00,Building_A,58.89
2026-03-23 22:00:00,Building_A,57.26
2026-03-23 23:00:00,Building_A,55.55
2026-03-24 00:00:00,Building_A,61.68
2026-03-24 01:00:00,Building_A,56.52
2026-03-24 02:00:00,Building_A,56.16
2026-03-24 03:00:00,Building_A,58.22
2026-03-24 04:00:00,Building_A,66.18
2026-03-24 05:00:00,Building_A,51.0
2026-03-24 06:00:00,Building_A,61.55
2026-03-24 07:00:00,Building_A,48.23
2026-03-24 08:00:00,Building_A,134.24
2026-03-24 09:00:00,Building_A,141.03
2026-03-24 10:00:00,Building_A,135.59
2026-03-24 11:00:00,Building_A,134.0
2026-03-24 12:00:00,Building_A,130.35
2026-03-24 13:00:00,Building_A,133.31
2026-03-24 14:00:00,Building_A,131.89
2026-03-24 15:00:00,Building_A,129.22
2026-03-24 16:00:00,Building_A,131.7
2026-03-24 17:00:00,Building_A,134.14
2026-03-24 18:00:00,Building_A,129.31
2026-03-24 19:00:00,Building_A,53.67
2026-03-24 20:00:00,Building_A,50.9
2026-03-24 21:00:00,Building_A,59.65
2026-03-24 22:00:00,Building_A,60.42
2026-03-24 23:00:00,Building_A,58.86
2026-03-25 00:00:00,Building_A,62.52
2026-03-25 01:00:00,Building_A,58.14
2026-03-25 02:00:00,Building_A,59.66
2026-03-25 03:00:00,Building_A,59.22
2026-03-25 04:00:00,Building_A,57.24
2026-03-25 05:00:00,Building_A,55.04
2026-03-25 06:00:00,Building_A,68.77
2026-03-25 07:00:00,Building_A,55.44
2026-03-25 08:00:00,Building_A,129.82
2026-03-25 09:00:00,Building_A,135.32
2026-03-25 10:00:00,Building_A,134.41
2026-03-25 11:00:00,Building_A,126.13
2026-03-25 12:00:00,Building_A,138.76
2026-03-25 13:00:00,Building_A,132.68
2026-03-25 14:00:00,Building_A,127.6
2026-03-25 15:00:00,Building_A,139.09
2026-03-25 16:00:00,Building_A,136.28
2026-03-25 17:00:00,Building_A,126.83
2026-03-25 18:00:00,Building_A,142.04
2026-03-25 19:00:00,Building_A,60.99
2026-03-25 20:00:00,Building_A,57.65
2026-03-25 21:00:00,Building_A,65.65
2026-03-25 22:00:00,Building_A,58.49
2026-03-25 23:00:00,Building_A,57.56
2026-03-26 00:00:00,Building_A,54.4
2026-03-26 01:00:00,Building_A,60.61
2026-03-26 02:00:00,Building_A,60.08
2026-03-26 03:00:00,Building_A,57.77
2026-03-26 04:00:00,Building_A,53.75
2026-03-26 05:00:00,Building_A,58.35
2026-03-26 06:00:00,Building_A,57.35
2026-03-26 07:00:00,Building_A,51.03
2026-03-26 08:00:00,Building_A,125.79
2026-03-26 09:00:00,Building_A,135.98
2026-03-26 10:00:00,Building_A,120.14
2026-03-26 11:00:00,Building_A,134.18
2026-03-26 12:00:00,Building_A,130.76
2026-03-26 13:00:00,Building_A,139.69
2026-03-26 14:00:00,Building_A,130.68
2026-03-26 15:00:00,Building_A,136.45
2026-03-26 16:00:00,Building_A,131.17
2026-03-26 17:00:00,Building_A,133.72
2026-03-26 18:00:00,Building_A,136.83
2026-03-26 19:00:00,Building_A,55.39
2026-03-26 20:00:00,Building_A,62.68
2026-03-26 21:00:00,Building_A,52.73
2026-03-26 22:00:00,Building_A,59.17
2026-03-26 23:00:00,Building_A,62.31
2026-03-27 00:00:00,Building_A,61.0
2026-03-27 01:00:00,Building_A,67.28
2026-03-27 02:00:00,Building_A,53.88
2026-03-27 03:00:00,Building_A,50.8
2026-03-27 04:00:00,Building_A,52.73
2026-03-27 05:00:00,Building_A,61.0
2026-03-27 06:00:00,Building_A,60.19
2026-03-27 07:00:00,Building_A,58.21
2026-03-27 08:00:00,Building_A,127.54
2026-03-27 09:00:00,Building_A,136.98
2026-03-27 10:00:00,Building_A,127.03
2026-03-27 11:00:00,Building_A,138.94
2026-03-27 12:00:00,Building_A,147.44
2026-03-27 13:00:00,Building_A,134.98
2026-03-27 14:00:00,Building_A,136.07
2026-03-27 15:00:00,Building_A,130.69
2026-03-27 16:00:00,Building_A,124.1
2026-03-27 17:00:00,Building_A,130.14
2026-03-27 18:00:00,Building_A,127.69
2026-03-27 19:00:00,Building_A,50.46
2026-03-27 20:00:00,Building_A,66.31
2026-03-27 21:00:00,Building_A,59.06
2026-03-27 22:00:00,Building_A,59.6
2026-03-27 23:00:00,Building_A,56.15
2026-03-28 00:00:00,Building_A,56.83
2026-03-28 01:00:00,Building_A,62.52
2026-03-28 02:00:00,Building_A,57.54
2026-03-28 03:00:00,Building_A,60.35
2026-03-28 04:00:00,Building_A,56.72
2026-03-28 05:00:00,Building_A,55.99
2026-03-28 06:00:00,Building_A,50.66
2026-03-28 07:00:00,Building_A,47.81
2026-03-28 08:00:00,Building_A,56.39
2026-03-28 09:00:00,Building_A,57.98
2026-03-28 10:00:00,Building_A,51.27
2026-03-28 11:00:00,Building_A,57.53
2026-03-28 12:00:00,Building_A,57.97
2026-03-28 13:00:00,Building_A,46.92
2026-03-28 14:00:00,Building_A,53.12
2026-03-28 15:00:00,Building_A,59.73
2026-03-28 16:00:00,Building_A,59.63
2026-03-28 17:00:00,Building_A,51.93
2026-03-28 18:00:00,Building_A,58.49
2026-03-28 19:00:00,Building_A,62.81
2026-03-28 20:00:00,Building_A,61.58
2026-03-28 21:00:00,Building_A,57.22
2026-03-28 22:00:00,Building_A,55.36
2026-03-28 23:00:00,Building_A,54.55
2026-03-29 00:00:00,Building_A,60.04
2026-03-29 01:00:00,Building_A,58.67
2026-03-29 02:00:00,Building_A,60.85
2026-03-29 03:00:00,Building_A,58.36
2026-03-29 04:00:00,Building_A,61.79
2026-03-29 05:00:00,Building_A,58.17
2026-03-29 06:00:00,Building_A,61.62
2026-03-29 07:00:00,Building_A,62.05
2026-03-29 08:00:00,Building_A,53.68
2026-03-29 09:00:00,Building_A,48.66
2026-03-29 10:00:00,Building_A,65.42
2026-03-29 11:00:00,Building_A,58.98
2026-03-29 12:00:00,Building_A,49.13
2026-03-29 13:00:00,Building_A,54.13
2026-03-29 14:00:00,Building_A,61.56
2026-03-29 15:00:00,Building_A,56.3
2026-03-29 16:00:00,Building_A,55.14
2026-03-29 17:00:00,Building_A,64.7
2026-03-29 18:00:00,Building_A,52.46
2026-03-29 19:00:00,Building_A,53.71
2026-03-29 20:00:00,Building_A,58.76
2026-03-29 21:00:00,Building_A,59.65
2026-03-29 22:00:00,Building_A,60.18
2026-03-29 23:00:00,Building_A,62.25
2026-03-30 00:00:00,Building_A,58.69
2026-03-30 01:00:00,Building_A,60.15
2026-03-30 02:00:00,Building_A,56.4
2026-03-30 03:00:00,Building_A,58.01
2026-03-30 04:00:00,Building_A,58.24
2026-03-30 05:00:00,Building_A,58.77
2026-03-30 06:00:00,Building_A,61.56
2026-03-30 07:00:00,Building_A,60.47
2026-03-30 08:00:00,Building_A,133.37
2026-03-30 09:00:00,Building_A,129.1
2026-03-30 10:00:00,Building_A,133.49
2026-03-30 11:00:00,Building_A,133.01
2026-03-30 12:00:00,Building_A,134.12
2026-03-30 13:00:00,Building_A,144.18
